2019-12-06 15:55,151.7300,151.4637,151.7192,151.1656,0.0498,54.1732,6.6068
2019-12-06 15:56,151.7350,151.4667,151.7180,151.1687,0.0447,54.1732,6.6867
2019-12-06 15:57,151.6400,151.4698,151.7208,151.1721,0.0426,57.4510,6.7393
2019-12-06 15:58,151.7400,151.4725,151.7119,151.1766,0.0332,46.6656,6.7955
2019-12-06 15:59,151.8550,151.4756,151.7167,151.1864,0.0335,56.4482,6.8979
2019-12-06 16:00,151.7500,151.4794,151.7358,151.1983,0.0429,64.7930,6.9636
2019-12-09 09:31,151.5563,151.4788,151.6534,151.4458,-0.0135,27.3989,7.0009
2019-12-09 09:32,151.5825,151.4809,151.6399,151.4659,-0.0202,46.8912,7.0379
2019-12-09 09:33,151.5100,151.4830,151.6367,151.4703,-0.0196,49.0899,7.1167
2019-12-09 09:34,151.4900,151.4844,151.6184,151.4715,-0.0289,45.4702,7.1946
2019-12-09 09:35,151.5540,151.4857,151.5986,151.4746,-0.0382,45.1803,7.2471
2019-12-09 09:36,151.6700,151.4882,151.6075,151.4888,-0.0283,49.3180,7.2563
2019-12-09 09:37,151.6727,151.4907,151.6157,151.4994,-0.0201,49.9945,7.2646
2019-12-09 09:38,151.8400,151.4931,151.6237,151.5228,-0.0128,52.2277,7.2157
2019-12-09 09:39,151.9500,151.4968,151.6645,151.5969,0.0146,56.8563,7.1620
2019-12-09 09:40,151.9625,151.5005,151.6977,151.6150,0.0343,57.3170,7.1089
2019-12-09 09:41,152.0450,151.5041,151.7294,151.6363,0.0511,60.8440,7.0809
2019-12-09 09:42,152.0299,151.5080,151.7645,151.6522,0.0683,62.7486,7.0532
2019-12-09 09:43,151.9500,151.5119,151.7964,151.6613,0.0818,60.6315,7.0005
2019-12-09 09:44,152.0450,151.5152,151.8131,151.6752,0.0843,58.0529,6.9661
2019-12-09 09:45,151.9800,151.5194,151.8459,151.6930,0.0968,62.7625,6.9426
2019-12-09 09:46,151.9900,151.5232,151.8639,151.7028,0.0988,58.0538,6.9194
2019-12-09 09:47,152.0600,151.5269,151.8759,151.7111,0.0968,57.7109,6.9108
2019-12-09 09:48,152.2000,151.5311,151.8989,151.7280,0.1021,61.3225,6.9407
2019-12-09 09:49,152.0823,151.5352,151.9181,151.7386,0.1044,59.7002,6.9535
2019-12-09 09:50,152.1600,151.5394,151.9383,151.7478,0.1073,62.0298,6.9662
2019-12-09 09:51,152.1700,151.5439,151.9648,151.7575,0.1140,63.3345,6.9815
2019-12-09 09:52,152.1200,151.5486,151.9916,151.7670,0.1202,63.6704,6.9838
2019-12-09 09:53,152.0900,151.5528,152.0064,151.7780,0.1182,59.5562,6.9766
2019-12-09 09:54,152.1400,151.5566,152.0119,151.7879,0.1105,58.3610,6.9806
2019-12-09 09:55,152.0900,151.5608,152.0256,151.7967,0.1089,60.0618,6.9845
2019-12-09 09:56,152.0150,151.5648,152.0286,151.8020,0.1007,57.8675,6.9646
2019-12-09 09:57,152.1300,151.5687,152.0301,151.8099,0.0923,54.2093,6.9575
2019-12-09 09:58,152.0200,151.5732,152.0438,151.8148,0.0927,59.2894,6.9489
2019-12-09 09:59,152.0700,151.5773,152.0523,151.8192,0.0897,57.8447,6.9404
2019-12-09 10:00,152.0100,151.5813,152.0545,151.8243,0.0829,55.1990,6.9085
2019-12-09 10:01,152.0164,151.5849,152.0490,151.8277,0.0719,51.5699,6.8770
2019-12-09 10:02,152.0275,151.5884,152.0441,151.8300,0.0625,51.5699,6.8437
2019-12-09 10:03,152.0200,151.5919,152.0423,151.8320,0.0560,52.7705,6.8018
2019-12-09 10:04,152.0300,151.5952,152.0395,151.8340,0.0495,52.0759,6.7663
2019-12-09 10:05,151.9900,151.5986,152.0396,151.8367,0.0454,53.3971,6.7414
2019-12-09 10:06,151.9500,151.6019,152.0328,151.8408,0.0373,49.3650,6.7025
2019-12-09 10:07,151.8600,151.6049,152.0218,151.8419,0.0273,46.6086,6.6367
2019-12-09 10:08,151.8750,151.6076,152.0016,151.8425,0.0124,41.3265,6.5716
2019-12-09 10:09,151.8500,151.6101,151.9851,151.8427,0.0014,42.1490,6.5122
2019-12-09 10:10,151.7850,151.6124,151.9670,151.8419,-0.0097,40.3111,6.4768
2019-12-09 10:11,151.7350,151.6141,151.9436,151.8403,-0.0230,36.8405,6.4532
2019-12-09 10:12,151.8100,151.6155,151.9182,151.8396,-0.0364,34.6961,6.4251
2019-12-09 10:13,151.8600,151.6174,151.9040,151.8394,-0.0412,40.7330,6.3867
2019-12-09 10:14,151.8850,151.6194,151.8981,151.8398,-0.0405,45.0750,6.3410
2019-12-09 10:15,151.9500,151.6217,151.8964,151.8412,-0.0372,47.3604,6.2789
2019-12-09 10:16,151.9500,151.6243,151.9038,151.8429,-0.0285,52.5970,6.2277
2019-12-09 10:17,151.9700,151.6271,151.9089,151.8438,-0.0223,51.8046,6.1680
2019-12-09 10:18,152.0100,151.6302,151.9166,151.8470,-0.0151,53.6837,6.1192
2019-12-09 10:19,152.0100,151.6334,151.9295,151.8483,-0.0053,57.2728,6.0709
2019-12-09 10:20,151.9550,151.6367,151.9402,151.8494,0.0020,56.7984,6.0108
2019-12-09 10:21,151.8600,151.6397,151.9427,151.8498,0.0033,51.7280,5.9776
2019-12-09 10:22,151.8600,151.6426,151.9348,151.8499,-0.0021,45.3811,5.9475
2019-12-09 10:23,151.8842,151.6455,151.9267,151.8501,-0.0070,44.6430,5.9116
2019-12-09 10:24,151.8345,151.6485,151.9231,151.8501,-0.0087,47.1855,5.8805
2019-12-09 10:25,151.8700,151.6512,151.9127,151.8502,-0.0145,42.7639,5.8525
2019-12-09 10:26,151.7400,151.6539,151.9064,151.8493,-0.0170,44.9385,5.8491
2019-12-09 10:27,151.7700,151.6561,151.8869,151.8488,-0.0278,37.3083,5.8457
2019-12-09 10:28,151.7900,151.6583,151.8735,151.8484,-0.0335,40.2229,5.8360
2019-12-09 10:29,151.8000,151.6606,151.8631,151.8480,-0.0369,41.2036,5.8233
2019-12-09 10:30,151.7900,151.6629,151.8564,151.8478,-0.0374,43.2119,5.8028
2019-12-09 10:31,151.7700,151.6651,151.8475,151.8472,-0.0395,41.3132,5.7998
2019-12-09 10:32,151.7900,151.6671,151.8391,151.8468,-0.0410,40.9254,5.7968
2019-12-09 10:33,151.7850,151.6691,151.8329,151.8466,-0.0409,42.0943,5.7875
2019-12-09 10:34,151.7600,151.6710,151.8269,151.8460,-0.0408,41.6512,5.7895
2019-12-09 10:35,151.7738,151.6727,151.8192,151.8452,-0.0419,39.8405,5.7983
2019-12-09 10:36,151.7900,151.6744,151.8130,151.8434,-0.0418,40.5370,5.7989
2019-12-09 10:37,151.8500,151.6762,151.8102,151.8432,-0.0397,43.3576,5.7835
2019-12-09 10:38,151.8500,151.6783,151.8151,151.8433,-0.0328,50.8894,5.7588
2019-12-09 10:39,151.9050,151.6804,151.8208,151.8437,-0.0262,52.0333,5.7218
2019-12-09 10:40,151.8200,151.6828,151.8307,151.8437,-0.0176,56.4089,5.6944
2019-12-09 10:41,151.8500,151.6848,151.8293,151.8436,-0.0170,47.1459,5.6790
2019-12-09 10:42,151.7900,151.6871,151.8325,151.8435,-0.0135,50.9409,5.6606
2019-12-09 10:43,151.8100,151.6889,151.8272,151.8432,-0.0159,44.5421,5.6583
2019-12-09 10:44,151.7700,151.6907,151.8242,151.8426,-0.0165,46.0030,5.6575
2019-12-09 10:45,151.7443,151.6922,151.8174,151.8422,-0.0194,42.9138,5.6567
2019-12-09 10:46,151.7300,151.6936,151.8084,151.8406,-0.0234,40.6833,5.6749
2019-12-09 10:47,151.7305,151.6950,151.7998,151.8400,-0.0268,40.2340,5.6913
2019-12-09 10:48,151.7800,151.6965,151.7917,151.8393,-0.0295,39.7597,5.6977
2019-12-09 10:49,151.8223,151.6981,151.7896,151.8391,-0.0280,45.3083,5.6878
2019-12-09 10:50,151.8000,151.7002,151.7940,151.8388,-0.0226,51.3427,5.6779
2019-12-09 10:51,151.7100,151.7021,151.7942,151.8385,-0.0205,47.9262,5.6913
2019-12-09 10:53,151.7100,151.7050,151.7746,151.8374,-0.0288,40.2527,5.7103
2019-12-09 10:54,151.7100,151.7063,151.7665,151.8369,-0.0312,39.8064,5.7254
2019-12-09 10:55,151.7050,151.7076,151.7593,151.8363,-0.0329,39.7144,5.7432
2019-12-09 10:56,151.7000,151.7088,151.7529,151.8358,-0.0339,39.5770,5.7608
2019-12-09 10:57,151.7100,151.7099,151.7456,151.8353,-0.0354,38.2978,5.7749
2019-12-09 10:58,151.7300,151.7112,151.7424,151.8346,-0.0341,42.2864,5.7920
2019-12-09 10:59,151.7700,151.7125,151.7412,151.8339,-0.0317,44.2277,5.7872
2019-12-09 11:00,151.7500,151.7138,151.7448,151.8336,-0.0265,49.6960,5.7791
2019-12-09 11:01,151.6890,151.7150,151.7454,151.8328,-0.0237,47.0467,5.7947
2019-12-09 11:02,151.7300,151.7159,151.7385,151.8320,-0.0260,40.1347,5.8101
2019-12-09 11:03,151.6700,151.7170,151.7387,151.8313,-0.0236,47.1091,5.8312
2019-12-09 11:04,151.6900,151.7177,151.7301,151.8304,-0.0270,40.0704,5.8521
2019-12-09 11:05,151.7000,151.7186,151.7251,151.8297,-0.0277,42.7047,5.8728
2019-12-09 11:06,151.6199,151.7198,151.7220,151.8277,-0.0272,44.0285,5.9152
2019-12-09 11:07,151.5950,151.7207,151.7092,151.8259,-0.0328,36.7159,5.9644
2019-12-09 11:08,151.5500,151.7214,151.6949,151.8241,-0.0389,34.7728,6.0229
2019-12-09 11:09,151.5800,151.7217,151.6774,151.8225,-0.0464,31.8656,6.0808
2019-12-09 11:10,151.6600,151.7220,151.6653,151.8211,-0.0497,35.4960,6.1031
2019-12-09 11:11,151.6400,151.7224,151.6634,151.8199,-0.0462,44.4213,6.1252
2019-12-09 11:12,151.6400,151.7226,151.6617,151.8187,-0.0429,44.4213,6.1500
2019-12-09 11:13,151.6550,151.7230,151.6602,151.8179,-0.0398,44.4213,6.1710
2019-12-09 11:14,151.6800,151.7237,151.6596,151.8171,-0.0366,45.0997,6.1779
2019-12-09 11:15,151.6100,151.7244,151.6609,151.8162,-0.0324,47.1807,6.1982
2019-12-09 11:16,151.6300,151.7246,151.6545,151.8152,-0.0336,40.5584,6.2270
2019-12-09 11:17,151.6400,151.7246,151.6502,151.8146,-0.0333,42.0183,6.2548
2019-12-09 11:18,151.6100,151.7247,151.6496,151.8142,-0.0307,45.6980,6.2852
2019-12-09 11:19,151.6300,151.7247,151.6453,151.8133,-0.0307,42.2479,6.3153
2019-12-09 11:20,151.5941,151.7247,151.6434,151.8127,-0.0292,44.4618,6.3540
2019-12-09 11:21,151.6250,151.7248,151.6380,151.8117,-0.0300,41.0708,6.3923
2019-12-09 11:22,151.6000,151.7249,151.6357,151.8107,-0.0288,44.1285,6.4303
2019-12-09 11:23,151.5450,151.7249,151.6313,151.8097,-0.0290,41.7931,6.4853
